person_id,person_name,IMDb_ID
per0000663,Ernö Urbán,nm0881775
per0000664,Aleksander Ford,nm0285497
per0000665,Gustaw Bachner,nm0045314
per0000666,Jerzy Broszkiewicz,nm0112563
per0000667,Nemesio M. Sobrevila,nm0811914
per0000668,Pío Baroja,nm0056179
per0000669,Lev Tolstoy,nm0866243
per0000670,Y. Kaminsky,nm1870833
per0000671,Ivan Franko,nm0291609
per0000672,István Csillag,nm0190724
per0000673,Jeanne Stern,nm0827732
per0000674,Kurt Stern,nm0827766
per0000675,Mikhail Karyukov,nm0439382
per0000676,Eduard Fiker,nm0276791
per0000677,Martin Fric,nm0294758
per0000678,Philip Lindsay,nm0512292
per0000679,Félix Lope de Vega,nm0519822
per0000680,Ivan Vasilenko,nm3826009
per0000681,Ke Jia,nm12231330
per0000682,Xun Zhao,nm5868019
per0000683,Kamen Kalchev,nm1085714
per0000684,Lauri Lamminmäki,nm0483598
per0000685,N. Treneva,nm0872082
per0000686,Sergey Aksakov,nm0015552
per0000687,Paul Andréota,nm0029274
per0000688,Jean Bernard-Luc,nm0523996
per0000689,Nikolai Rimsky-Korsakov,nm0006253
per0000690,Boris Barnet,nm0055823
per0000691,Jonathan Bourne,nm0005596
per0000692,Maleno Malenotti,nm0539360
per0000693,Giacomo Gentilomo,nm0313124
per0000694,Frank Thieß,nm0858091
per0000695,Janka Kupala,nm4819487
per0000696,Maksim Luzhanin,nm7616864
per0000697,Bohdan Hamera,nm0357616
per0000698,Gamzat Tsadass,nm9620607
per0000699,Roman Fatuev,nm6027211
per0000700,Vladimir Suteev,nm0840035
per0000701,Alexander Lösche,nm0530525
per0000702,Hermann von Rohde,nm0902882
per0000703,Gábor Thurzó,nm0862282
per0000704,Llazar Siliqi,nm0798003
per0000705,Ilya Kopalin,nm0465679
per0000706,Baiyu Liu,nm12018319
per0000707,Rafael Sabatini,nm0754581
per0000708,Casey Robinson,nm0732452
per0000709,Konstantin Trenyov,nm0872205
per0000710,Galina Nikolaeva,nm0631851
per0000711,Aleksandr Batrov,nm7651637
per0000712,Ivan Ivanov-Vano,nm0412108
per0000713,Mihail Sadoveanu,nm0755616
per0000714,William Hanna,nm0360253
per0000715,Joseph Barbera,nm0053484
per0000716,Karl Toerge,nm0865462
per0000717,Ivan Turgenev,nm0877057
per0000718,Pavel Kohout,nm0463458
per0000719,Bozena Sochová,nm1050553
per0000720,Frantisek Bretislav Kunc,nm0475061
per0000721,Ján Kadár,nm0434443
per0000722,Elmar Klos,nm0460033
per0000723,Anatoly Vinogradov,nm7937584
per0000724,Klimenti Mints,nm0591748
per0000725,Jan Werich,nm0921276
per0000726,Jirí Brdecka,nm0106404
per0000727,Mihály Fazekas,nm0269764
per0000728,György Szinetár,nm0844119
per0000729,Abdilda Tazhibayev,nm0853402
per0000730,Jean Cocteau,nm0168413
per0000731,Elena Serebrovskaya,nm0784944
per0000732,Sergo Pashalishvili,nm1031891
per0000733,Avqsenti Tsagareli,nm0874605
per0000734,Victor Dolidze,nm1017904
per0000735,Kondrat Krapiva,nm7651752
per0000736,Szilárd Darvas,nm0201786
per0000737,Tibor Barabás,nm0052806
per0000738,Béla Gádor,nm0350611
per0000739,Margarete Göbel,nm1346322
per0000740,Harald Bergstedt,nm0075042
per0000741,Lyudmila Vepritskaya,nm6807868
per0000742,Georgiy Skrebitskiy,nm6002931
per0000743,Vera Chaplina,nm6002930
per0000744,Jaroslav Mottl,nm0609541
per0000745,Josef Neuberg,nm0626814
per0000746,Frantisek Vlcek,nm0900663
per0000747,Leonid Amalrik,nm0023855
per0000748,Vladimir Polkovnikov,nm0689338
per0000749,Dmitriy Nagishkin,nm9653598
per0000750,Nikolay Abramov,nm1345428
per0000751,Sergei Gurov,nm0348717
per0000752,Yuriy Ozerov,nm0654775
per0000753,Ivan Vazov,nm0891447
per0000754,Georgi Kranzov,nm1105624
per0000755,Pavel Spasov,nm1104512
per0000756,Michel Jourdan,nm0431142
per0000757,Christian-Jaque,nm0160108
per0000758,Pierre Jarry,nm0419003
per0000759,Stendhal,nm0826543
per0000760,Lev Nikulin,nm0631988
per0000761,Ivan Olbracht,nm0646028
per0000762,Karel Steklý,nm0826264
per0000763,Juozas Baltusis,nm8606863
per0000764,Pavel Furmanskiy,nm2938508
per0000765,Emmanuil Kazakevich,nm0443535
per0000766,Ann Cunningham,nm0192234
per0000767,Carey Wilson,nm0933133
per0000768,Sam Armstrong,nm0035896
per0000769,Bartlett Cormack,nm0179993
per0000770,Fritz Lang,nm0000485
per0000771,Norman Krasna,nm0469915
per0000772,William Wister Haines,nm0354317
per0000773,Robert Lord,nm0520501
per0000774,Abem Finkel,nm0277874
per0000775,Jaroslav Hasek,nm0367960
per0000776,Karel Feix,nm1065216
per0000777,Ivan Osvald,nm0652613
per0000778,Seton I. Miller,nm0589316
per0000779,Howard Koch,nm0462321
per0000780,Walter Kolm-Veltée,nm0464254
per0000781,Carl Merz,nm0581706
per0000782,Nikolay Dyakonov,nm1458438
per0000783,Tatyana Lukashevich,nm0525544
per0000784,Konstantin Yudin,nm0950662
per0000785,Carlo Goldoni,nm0325958
per0000786,Giuseppe De Santis,nm0211459
per0000787,Gianni Puccini,nm0699750
per0000788,Libero De Libero,nm0209730
per0000789,Iosif Osipov,nm0651996
per0000790,Roman Karmen,nm0439765
per0000791,Aleksandr Sukhovo-Kobylin,nm0837754
per0000792,Eduardo De Filippo,nm0208370
per0000793,Dino Maiuri,nm0537985
per0000794,Boris Izyumsky,nm3607436
per0000795,Leonid Zhezhelenko,nm2039658
per0000796,Vladimir Morozov,nm0544531
per0000797,Aldo De Benedetti,nm0207362
per0000798,Jacques Viot,nm0899254
per0000799,Zdzislaw Gozdawa,nm1172180
per0000800,Jean Halain,nm0354677
per0000801,Lidiya Kompaniyets,nm0464753
per0000802,Ludovic Halévy,nm0021283
per0000803,Friedrich Zell,nm0954579
per0000804,Henri Meilhac,nm0576830
per0000805,Basilio Franchina,nm0289974
per0000806,Georgi Smirnitsky,nm2002524
per0000807,Eldar Ryazanov,nm0752922
per0000808,Boris Yampolskiy,nm14469892
per0000809,Ming Chan,nm12232401
per0000810,Valentina Spirina,nm0819055
per0000811,Ettore Maria Margadonna,nm0546572
per0000812,Renato Castellani,nm0144677
per0000813,Titina De Filippo,nm0208377
per0000814,Boris Dolin,nm0231042
per0000815,Leonid M. Zaitsev,nm3118886
per0000816,Grigori Skulski,nm1847966
per0000817,Pietro Germi,nm0314584
per0000818,Nino Di Maria,nm0224040
per0000819,Yuri Sotnik,nm1466165
per0000820,Tamara Karavaeva,nm5248072
per0000821,Lyudmila Ivanusyeva,nm8605874
per0000822,O. Mahler,nm1779996
per0000823,Eva Seemann,nm1054380
per0000824,Wolfgang Kohlhaase,nm0463305
per0000825,Hermann Werner Kubsch,nm1109783
per0000826,Konstantin Semenov,nm9608873
per0000827,Solomon Rozen,nm0747546
per0000828,Friedrich Lorenz,nm2845570
per0000829,Wolf-Dietrich Friese,nm0295638
per0000830,Ruth Wieden,nm0927279
per0000831,Boris Palotai,nm0658784
per0000832,András Sándor,nm1035002
per0000833,Liya Geraskina,nm0314053
per0000834,Vladimír Neff,nm1084221
per0000835,Dmitro Pavlychko,nm3195990
per0000836,Leonid Lukov,nm0525725
per0000837,Yakov Smolyak,nm0810631
per0000838,Paul Wiens,nm0927518
per0000839,Yi Lin,nm4228505
per0000840,Vasili Ordynsky,nm0649573
per0000841,Yakov Segel,nm0781986
per0000842,Grigori Lomidze,nm0518558
per0000843,Fritz Rotter,nm0745444
per0000844,Viktor Tipot,nm1229076
per0000845,Yakov Ziskind,nm1542107
per0000846,Charles Dickens,nm0002042
per0000847,Jean Lods,nm0517157
per0000848,Shigeru Matsuoka,nm1540302
per0000849,Takeo Chiaki,nm1545979
per0000850,Kaneto Shindô,nm0793881
per0000851,Vladimir Polyakov,nm0689926
per0000852,Maude T. Howell,nm0398021
per0000853,Cameron Rogers,nm0736766
per0000854,Edward George Bulwer-Lytton,nm0120272
per0000855,Svatopluk Cech,nm2607057
per0000856,Hristo Ganev,nm0304279
per0000857,Hrishikesh Mukherjee,nm0611531
per0000858,Salil Choudhury,nm0006005
per0000859,Paul Mahendra,nm0536819
per0000860,V.P. Sathe,nm0766150
per0000861,Dev Anand,nm0007147
per0000862,Hameed Butt,nm0125223
per0000863,Kamil Pixa,nm0686138
per0000864,Helmut Spieß,nm0818692
per0000865,Wilhelm Hauff,nm0310018
per0000866,Peter Podehl,nm0687934
per0000867,Olga Kobylyanskaya,nm0462216
per0000868,Aleksei Shvachko,nm0796057
per0000869,Sophat Kara-Demur,nm0438666
per0000870,Milos Velínský,nm0892839
per0000871,Zoe Akins,nm0015399
per0000872,James Hilton,nm0385264
per0000873,Herman Melville,nm0578479
per0000874,John Farrow,nm0268513
per0000875,Raymond L. Schrock,nm0775419
per0000876,Igor Newerly,nm0627846
per0000877,Jerzy Kawalerowicz,nm0442819
per0000878,Ludwik Perski,nm0675477
per0000879,Stanislaw Jankowski,nm0417779
per0000880,Karol Malcuzynski,nm0539165
per0000881,Innokenti Gomello,nm7494777
per0000882,Anatoli Rybakov,nm0752947
per0000883,Hanns Kräly,nm0473134
per0000884,Leo Townsend,nm0870150
per0000885,Ming Zhao,nm1253896
per0000886,Wei Guo,nm1275832
per0000887,Qun Xian,nm1311735
per0000888,Juyin Jiao,nm12232663
per0000889,Lao-She,nm0487377
per0000890,Junxiang Zhang,nm1289628
per0000891,Levan Khotivari,nm0451869
per0000892,Marika Baratashvili,nm0053075
per0000893,Vakhtang Ananyan,nm1662744
per0000894,Arsha Ovanesova,nm1662786
per0000895,Maro Yerzinkyan,nm0947710
per0000896,Viktoriya Kazanskaya,nm1314783
per0000897,Kseniya Shneyder,nm7455721
per0000898,René Wheeler,nm0923941
per0000899,René Fallet,nm0266364
per0000900,Bess Meredyth,nm0580648
per0000901,John Taintor Foote,nm0285218
per0000902,Garrett Fort,nm0287124
per0000903,George Froeschel,nm0296207
per0000904,S.N. Behrman,nm0067103
per0000905,Michael Tschesno-Hell,nm0874808
per0000906,Willi Bredel,nm0106607
per0000907,Kurt Bortfeldt,nm0097524
per0000908,Karl-Georg Egel,nm0250797
per0000909,Stephan Hermlin,nm1523455
per0000910,Ramchandra Thakur,nm0856902
per0000911,R.S. Choudhury,nm0159342
per0000912,Zia Sarhadi,nm0765167
per0000913,Peter Groll,nm0343008
per0000914,Bert Roth,nm2555038
per0000915,Rolf Hansen,nm0361068
per0000916,Lev Kulidzhanov,nm0474528
per0000917,Genrikh Oganisyan,nm0644494
per0000918,Vladimír Bor,nm0095916
per0000919,Jaroslav Zrotal,nm0958121
per0000920,Jirí Krejcík,nm0470729
per0000921,Vratislav Blazek,nm0087998
per0000922,Oldrich Lipský,nm0513792
per0000923,Ivan Bukovcan,nm0119770
per0000924,Jiri Hanzelka,nm1778443
per0000925,Miroslav Zikmund,nm1779070
per0000926,Dmitriy Babichenko,nm0044944
per0000927,Konstantin Badigin,nm0046135
per0000928,Theodor Ottawa,nm0653091
per0000929,Karl Paryla,nm0664141
per0000930,Karl Stanzl,nm0822862
per0000931,Evgeniy Migunov,nm2517282
per0000932,Svatopluk Turek,nm1802898
per0000933,K.M. Walló,nm0909337
per0000934,Nikolai Chukovsky,nm0161064
per0000935,William Shakespeare,nm0000636
per0000936,Leonid Lavrovsky,nm0492264
per0000937,Nikolai Nosov,nm0636478
per0000938,Eduardo Borrás,nm0017046
per0000939,Alfredo Varela,nm8224278
per0000940,Roger Vailland,nm0883236
per0000941,Ethel Lilian Voynich,nm0903920
per0000942,Kazimierz Kozniewski,nm0468987
per0000943,Albert Lamorisse,nm0483738
per0000944,James Agee,nm0012938
per0000945,Denys Colomb de Daunant,nm0172969
per0000946,Ray Harris,nm0365222
per0000947,Francis Edward Faragoh,nm0267020
per0000948,Jack Wagner,nm0905937
per0000949,Aleksandr Maryamov,nm0555724
per0000950,Mark Troyanovsky,nm0873931
per0000951,Vladimir Belyaev,nm0069769
per0000952,Viktor Ivchenko,nm0412217
per0000953,Taras Shevchenko,nm0786227
per0000954,Jean Stelli,nm0826343
per0000955,Hans Jacoby,nm0414989
per0000956,Jacques Companéez,nm0173952
per0000957,Marie Majerová,nm0538083
per0000958,Jacques Becker,nm0065442
per0000959,Françoise Giroud,nm0321003
per0000960,Maurice Griffe,nm0341071
per0000961,Sergey Shvartszoyd,nm1137111
per0000962,Yemelian Bukov,nm1135485
per0000963,John L. Balderston,nm0049721
per0000964,John Van Druten,nm0886668
per0000965,Thi Dinh Nguyen,nm0629095
per0000966,Luis Márquez,nm0617321
per0000967,Wilhelm Grimm,nm0342303
per0000968,Jacob Grimm,nm0342278
per0000969,Ted Sears,nm0780799
per0000970,Rowland Leigh,nm0500284
per0000971,Norman Reilly Raine,nm0706993
per0000972,Samson Samsonov,nm0760353
per0000973,Branko Belan,nm0067525
per0000974,Vladan Desnica,nm0221512
per0000975,Pierre Véry,nm0905001
per0000976,Marcel Aymé,nm0043924
per0000977,Dmitry Eryomin,nm7854685
per0000978,Vladimir Abyzov,nm1491104
per0000979,Shakhmet Khusainov,nm1487119
per0000980,Tibor Tardos,nm0850398
per0000981,Artur A. Kuhnert,nm0474185
per0000982,Margit Gáspár,nm0309195
per0000983,Gladys Unger,nm0881148
per0000984,John Howard Lawson,nm0493251
per0000985,Jeanie Macpherson,nm0534221
per0000986,B. Bezayev,nm7289674
per0000987,Melville Baker,nm0048758
per0000988,Austin Strong,nm0834944
per0000989,Erazm Karamyan,nm1076971
per0000990,Liviu Corneanu,nm0180121
per0000991,Vasili Lapoknysh,nm0487702
per0000992,P. Mirny,nm2588712
per0000993,John Lee Mahin,nm0536941
per0000994,Frances Goodrich,nm0329304
per0000995,Václav Stech,nm0824254
per0000996,Václav Wasserman,nm0913703
per0000997,Alexandre Bisson,nm0084352
per0000998,John Meehan,nm0576046
per0000999,James Kevin McGuinness,nm0570130
per0001000,Harald G. Petersson,nm0677457
per0001001,Curt J. Braun,nm0105734
per0001002,Charles Klein,nm0458692
per0001003,Vitaliy Volskiy,nm8705168
per0001004,Ernst Henthaler,nm0378268
per0001005,Alfred Uhl,nm0880154
per0001006,Dr. Brand,nm0104457
per0001007,Hanns Eisler,nm0006058
per0001008,Kazimierz Sumerski,nm0838550
per0001009,Tadeusz Konwicki,nm0465461
per0001010,Bohdan Czeszko,nm0194472
per0001011,Mojun Shen,nm8792232
per0001012,Modest Mussorgsky,nm0615915
per0001013,Louise de Vilmorin,nm0212179
per0001014,Jérôme Géronimi,nm0167242
per0001015,Henri-Georges Clouzot,nm0167241
per0001016,Georges Arnaud,nm1064118
per0001017,Jean Grémillon,nm0344927
per0001018,Georges Sadoul,nm1173862
per0001019,Roger Leenhardt,nm0498693
per0001020,René Clair,nm0163229
per0001021,Jean Marsan,nm0550375
per0001022,Claude Autant-Lara,nm0002193
per0001023,Michel André,nm0029223
per0001024,Marcel Carné,nm0138893
per0001025,Émile Zola,nm0957652
per0001026,Jerzy Bossak,nm0098096
per0001027,Aleksei Adzhubei,nm1618197
per0001028,Georgi Bryantsev,nm0117263
per0001029,Janina Porazinska,nm12413422
per0001030,Teresa Badzian,nm7034359
per0001031,Aleksandr Mandrõkin,nm1847693
per0001032,Oidovyn Urtnasan,nm1168212
per0001033,Sigurd Evensmo,nm0263442
per0001034,Solange Térac,nm0124470
per0001035,Henri Calef,nm0129830
per0001036,Nikolay Panov,nm12264441
per0001037,Rudolfs Blaumanis,nm2018630
per0001038,Semyon Nagornyj,nm0619399
per0001039,Julijs Vanags,nm0888445
per0001040,Ferenc Karinthy,nm0439365
per0001041,Dezsö Mészöly,nm0617772
per0001042,Ede Szigligeti,nm0844062
per0001043,Endre Vészi,nm0905002
per0001044,Kálmán Sándor,nm1295093
per0001045,Roza Budantseva,nm0118878
per0001046,Iosif Manevich,nm0542039
per0001047,Aleksey Maslyukov,nm0556549
per0001048,Aleksandr Makarenko,nm0538377
per0001049,Nikolay Chuyev,nm7341181
per0001050,Pavel Shpringfeld,nm0795328
per0001051,Inna Fyodorova,nm0299534
per0001052,Andrey Tutyshkin,nm0878390
per0001053,Lyudmila Tselikovskaya,nm0874899
per0001054,Dmitri Pavlov,nm0667783
per0001055,Mikhail Zharov,nm0955541
per0001056,Georgiy Svetlani,nm0841249
per0001057,Vera Vasileva,nm0890609
per0001058,Konstantin Sorokin,nm0815122
per0001059,Vera Orlova,nm0650152
per0001060,Yelizaveta Lilina,nm0510248
per0001061,Vladimir Gribkov,nm0340816
per0001062,Svetlana Nemolyaeva,nm0625986
per0001063,Semyon Svashenko,nm0840935
per0001064,Irina Murzayeva,nm0615491
per0001065,Tatyana Barysheva,nm0054718
per0001066,Henry Stephenson,nm0827261
per0001067,Allyn Joslyn,nm0430870
per0001068,Kenneth Brown,nm0114004
per0001069,Eddie Acuff,nm0010333
per0001070,Leon Belasco,nm0067589
per0001071,Deanna Durbin,nm0002052
per0001072,Franklin Pangborn,nm0659427
per0001073,Peggy Moran,nm0602955
per0001074,Edward Gargan,nm0307324
per0001075,Samuel S. Hinds,nm0385594
per0001076,Robert Cummings,nm0191950
per0001077,Mischa Auer,nm0041681
per0001078,Anne Gwynne,nm0350374
per0001079,Wade Boteler,nm0098424
per0001080,Reginald Denny,nm0219666
per0001081,S.Z. Sakall,nm0757064
per0001082,Walter Catlett,nm0146185
per0001083,Billy Lenhart,nm0501886
per0001084,Rashid Behbudov,nm0067133
per0001085,Fatma Mehraliyeva,nm1174042
per0001086,Munavar Kalantarli,nm0435520
per0001087,Husein Zade,nm0951724
per0001088,R. Mustafayeva,nm0615945
per0001089,Leyla Badirbayli,nm0246139
per0001090,Lütfäli Abdullayev,nm0008710
per0001091,Mirzaagha Aliyev,nm1135117
per0001092,Ismail Efendiyev,nm0250549
per0001093,Alakbar Huseynzade,nm0348892
per0001094,Frank Puglia,nm0700084
per0001095,Baloo,nm4463539
per0001096,Hathi,nm4463511
per0001097,Faith Brook,nm0111623
per0001098,Shere Khan,nm4463537
per0001099,Nick Shaid,nm0787573
per0001100,Kaa,nm4463526
per0001101,Mel Blanc,nm0000305
per0001102,Sabu,nm0754942
per0001103,John Qualen,nm0702798
per0001104,Joseph Calleia,nm0130407
per0001105,Patricia O&#x27;Rourke,nm0642571
per0001106,Ralph Byrd,nm0126049
per0001107,John Mather,nm0558455
per0001108,Bagheera,nm2204169
per0001109,Noble Johnson,nm0425903
per0001110,Rama Bai,nm0047008
per0001111,Rosemary DeCamp,nm0213619
per0001112,Zebo Ganieyeva,nm11434688
per0001113,Saat Talipov,nm1176696
per0001114,Razzak Khamrayev,nm0451140
per0001115,Gulyam Aglayev,nm1290813
per0001116,Shukur Burkhanov,nm0121969
per0001117,Khaila Ganiyeva,nm1817245
per0001118,Abror Hidoyatov,nm6723411
per0001119,Eson Karimov,nm11434689
per0001120,Ergash Karimov,nm0439317
per0001121,Rakhim Pirmukhamedov,nm0875059
per0001122,Mashrab Yunusov,nm5152539
per0001123,Venera Kariyakubova,nm11434690
per0001124,Yuldus Rysayeva,nm1294636
per0001125,Sagdi Tabibullayev,nm0845979
per0001126,Abid Dshalilov,nm0955314
per0001127,N. Ishmukhamedov,nm1251775
per0001128,Asad Ismatov,nm0411357
per0001129,Khikmat Latypov,nm0490466
per0001130,Zura Lejava,nm0500807
per0001131,Kokhta Karalashvili,nm0438816
per0001132,Spartak Bagashvili,nm0046528
per0001133,Akaki Khorava,nm0451815
per0001134,Aleksandre Jorjoliani,nm0229250
per0001135,Liana Asatiani,nm0038393
per0001136,Merab Kokochashvili,nm0463761
per0001137,Giorgi Shavgulidze,nm0789546
per0001138,Dimitri Sukhitashvili-Gldaneli,nm0837734
per0001139,Aleksandre Omiadze,nm0648410
per0001140,Shalva Gambashidze,nm0303692
per0001141,Veriko Anjaparidze,nm0027911
per0001142,Guguli Mgeladze,nm0583874
per0001143,Gaioz Sharashidze,nm0788711
per0001144,Nikoloz Mamulashvili,nm0541162
per0001145,Kirile Macharadze,nm0532550
per0001146,Medea Japaridze,nm0229111
per0001147,Sergo Zakariadze,nm0953314
per0001148,Mikhail Rostovtsev,nm0744618
per0001149,Yevgeniya Golynchik,nm0326767
per0001150,Andrei Kostrichkin,nm0467507
per0001151,Pyotr Gofman,nm0324620
per0001152,Arnold Arnold,nm7672865
per0001153,Evgeniya Plyuto,nm0687748
per0001154,Andrei Apsolon,nm0032538
per0001155,Boris Petker,nm0677674
per0001156,Mikhail Rozanov,nm0747496
per0001157,Mariya Barabanova,nm0052786
per0001158,Stepan Kayukov,nm0443508
per0001159,Erna Mashkevich,nm0556338
per0001160,Georgiy Georgiu,nm0313794
per0001161,Vladimir Kazarinov,nm0443619
per0001162,Iona Biy-Brodskiy,nm0082003
per0001163,Aleksandra Matveeva,nm1452498
per0001164,Aleksandr Benyaminov,nm0073092
per0001165,Vera Streshnyova,nm0834274
per0001166,Nikolay Kuzmin,nm0476791
per0001167,Erast Garin,nm0307435
per0001168,Elena Tyapkina,nm0878688
per0001169,Nikolay Kryuchkov,nm0473041
per0001170,Fayvish Arones,nm11419854
per0001171,Nikolay Kondratyev,nm11419844
per0001172,Evgeniy Nemchenko,nm0625843
per0001173,Pyotr Nikashin,nm0631640
per0001174,Timofey Remizov,nm11419856
per0001175,Vsevolod Semonov,nm11419830
per0001176,Nikolai Michurin,nm0585270
per0001177,Aleksandr Nefedov,nm11419855
per0001178,Ivan Nevolin,nm11389094
per0001179,Nikolai Gorodnichev,nm10528022
per0001180,Yuri Lavrov,nm0492257
per0001181,Zoya Fyodorova,nm0299540
per0001182,Stepan Krylov,nm0472989
per0001183,Nikolay Vinogradov,nm0899049
per0001184,Nadezhda Borskaya,nm0097479
per0001185,Omar Abdulov,nm0008312
per0001186,Nadir Malishevsky,nm0539742
per0001187,Aleksey Gribov,nm0340822
per0001188,Mikhail Povolotsky,nm0693963
per0001189,Irina Mesnonkina,nm1717585
per0001190,Vladimir Belokurov,nm0069415
per0001191,Anna Zarzhitskaya,nm0953621
per0001192,Sergei Lukyanov,nm0525750
per0001193,Nina Alisova,nm0019712
per0001194,Tatyana Govorkova,nm0332889
per0001195,Nikolai Stepanov,nm11153032
per0001196,Vladimir Shishkin,nm0780357
per0001197,Lyudmila Shabalina,nm0787041
per0001198,Aleksandr Rumnev,nm0750144
per0001199,Boris Blinov,nm0088484
per0001200,Mikhail Kuznetsov,nm0476843
per0001201,Grigoriy Shpigel,nm0159594
per0001202,Anna Pavlova,nm0667813
per0001203,Valeryan Valerskiy,nm0884619
per0001204,Svyatoslav Astafyev,nm0039932
per0001205,Mikhail Eppelbaum,nm0258336
per0001206,Olga Zhizneva,nm0955718
per0001207,Vladimir Gremin,nm0340164
per0001208,Vasili Vanin,nm0889140
per0001209,Zinaida Morskaya,nm0607711
per0001210,Vladimir Balashov,nm0049465
per0001211,Oleg Zhakov,nm0415991
per0001212,Lyudmila Glazova,nm0322271
per0001213,Fyodor Ishchenko,nm0410874
per0001214,Hans Klering,nm0459322
per0001215,Andrei Sova,nm0816290
per0001216,Aleksandra Lyutova,nm11967956
per0001217,Boris Andreyev,nm0028308
per0001218,Vladimir Vyazemskiy,nm5485295
per0001219,B. Goloskov,nm5485919
per0001220,Anatoliy Smiranin,nm0807012
per0001221,Georgiy Kurovskiy,nm0475922
per0001222,Larisa Yemelyantseva,nm0256143
per0001223,Aleksandr Melnikov,nm0578197
per0001224,Boris Feodosyev,nm0299548
per0001225,Serafim Kozminskiy,nm0443710
per0001226,Elena Kirillova,nm0456396
